year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,9,22,1823,23,2032,31,DL,N339NB,2331,LGA,DTW,79,502,18,23
2013,5,13,1024,-5,1206,-23,EV,N14162,4398,EWR,DSM,140,1017,10,24
2013,3,3,1247,-3,1422,-28,DL,N338NB,1131,LGA,DTW,73,502,12,47
2013,2,9,1806,116,1928,88,AA,N4WSAA,341,LGA,ORD,120,733,18,6
2013,7,27,830,-5,1109,-11,B6,N618JB,1783,JFK,MCO,127,944,8,30
2013,7,7,141,102,528,98,B6,N768JB,745,JFK,PSE,207,1617,1,41
2013,2,28,1907,-3,2153,-39,DL,N381DN,2159,JFK,MCO,143,944,19,7
2013,12,12,1559,-1,1855,-16,UA,N36476,1587,EWR,RSW,159,1068,15,59
2013,9,8,1603,3,1728,8,US,N944UW,2187,LGA,DCA,40,214,16,3
2013,11,13,757,-3,1023,-37,AA,N323AA,33,JFK,LAX,302,2475,7,57
2013,9,18,1254,-5,1545,-12,DL,N3748Y,1375,JFK,SLC,268,1990,12,54
2013,9,11,1432,-8,1655,15,DL,N319NB,1231,LGA,DTW,94,502,14,32
2013,3,28,625,-5,830,-13,US,N193UW,1433,LGA,CLT,89,544,6,25
2013,9,8,1456,-3,1711,-19,EV,N16954,4377,EWR,JAX,111,820,14,56
2013,6,14,1242,1,1536,-3,UA,N17122,1186,EWR,MIA,153,1085,12,42
2013,6,1,850,-5,1039,-16,DL,N766NC,2179,EWR,DTW,80,488,8,50
2013,9,10,734,-6,1006,-29,B6,N258JB,163,JFK,SRQ,135,1041,7,34
2013,9,27,1409,77,1552,62,EV,N16559,3852,EWR,DTW,76,488,14,9
2013,7,17,1858,-3,2030,6,EV,N19554,4131,EWR,RIC,50,277,18,58
2013,10,11,1549,114,1714,92,EV,N16963,4100,EWR,MEM,129,946,15,49
2013,2,10,1516,1,1820,13,UA,N59053,1205,EWR,IAH,222,1400,15,16
2013,2,2,1219,4,1331,3,EV,N11544,4087,EWR,PWM,49,284,12,19
2013,11,20,1643,-2,1835,-8,EV,N19554,4201,EWR,DAY,82,533,16,43
2013,6,20,1726,3,2017,4,UA,N16732,1611,EWR,IAH,192,1400,17,26
2013,1,31,651,-9,839,-11,AA,N4XBAA,305,LGA,ORD,126,733,6,51
2013,11,15,816,6,1059,25,DL,N327NB,2457,LGA,MSY,186,1183,8,16
2013,2,21,808,6,1053,21,UA,N588UA,883,LGA,DEN,259,1620,8,8
2013,5,4,1149,-1,1425,-9,UA,N29129,1573,EWR,MCO,129,937,11,49
2013,11,20,914,-7,1241,6,B6,N655JB,223,JFK,LAX,346,2475,9,14
2013,12,22,847,30,1003,17,EV,N14977,4409,EWR,RIC,55,277,8,47
2013,1,16,1743,16,2118,38,UA,N14214,1100,EWR,SEA,375,2402,17,43
2013,6,18,1751,106,2044,88,DL,N3733Z,706,JFK,AUS,211,1521,17,51
2013,6,13,1950,190,2224,251,9E,N8943A,3788,JFK,PHL,46,94,19,50
2013,8,23,1934,-1,2217,-45,DL,N688DL,87,JFK,SLC,261,1990,19,34
2013,4,21,1714,14,2035,10,AA,N329AA,181,JFK,LAX,358,2475,17,14
2013,2,3,2105,80,2323,42,9E,N921XJ,3314,JFK,JAX,118,828,21,5
2013,6,24,559,-1,831,-9,WN,N286WN,488,EWR,HOU,190,1411,5,59
2013,9,6,1321,-4,1608,-19,UA,N566UA,483,EWR,FLL,151,1065,13,21
2013,12,15,1203,-4,1322,-1,DL,N327NB,437,JFK,BOS,34,187,12,3
2013,5,5,900,0,1201,-19,UA,N76519,1735,EWR,LAX,334,2454,9,0
2013,12,2,1206,1,1437,-15,9E,N902XJ,3508,LGA,JAX,120,833,12,6
2013,2,24,951,-9,1100,-16,EV,N11548,4689,EWR,IAD,53,212,9,51
2013,1,9,1658,-12,1759,-21,EV,N13914,4316,EWR,BWI,37,169,16,58
2013,2,15,1439,-6,1659,-11,MQ,N531MQ,4669,LGA,ATL,123,762,14,39
2013,12,28,803,-2,1010,-17,EV,N21154,4407,EWR,OMA,164,1134,8,3
2013,9,22,1450,-5,1758,3,DL,N334NB,2181,LGA,MCO,143,950,14,50
2013,10,29,655,-5,831,-2,UA,N479UA,331,LGA,ORD,127,733,6,55
2013,6,30,1303,8,1612,31,UA,N17128,1109,EWR,MCO,140,937,13,3
2013,3,26,1459,-6,1756,-26,UA,N37267,1178,EWR,AUS,217,1504,14,59
2013,3,20,711,-4,1024,-11,AA,N3KBAA,825,JFK,FLL,170,1069,7,11
2013,10,23,1940,-7,2304,14,B6,N634JB,201,JFK,FLL,163,1069,19,40
2013,7,26,819,-6,1117,12,AA,N3ELAA,719,LGA,DFW,185,1389,8,19
2013,5,1,951,51,1227,23,B6,N624JB,507,EWR,FLL,145,1065,9,51
2013,6,1,1502,3,1618,-15,9E,N8747B,4105,JFK,IAD,44,228,15,2
2013,12,28,1817,2,2022,-22,9E,N930XJ,2923,JFK,MSP,159,1029,18,17
2013,7,30,1507,2,1744,-14,UA,N832UA,503,EWR,AUS,194,1504,15,7
2013,9,12,2028,179,2242,175,UA,N39423,1635,EWR,PHX,275,2133,20,28
2013,6,26,913,-2,1025,-14,DL,N332NB,867,JFK,BOS,38,187,9,13
2013,12,22,822,2,956,16,MQ,N806MQ,3370,JFK,DCA,66,213,8,22
2013,9,22,1437,-3,1745,3,DL,N338NB,1902,LGA,PBI,144,1035,14,37
2013,10,10,1451,16,1613,4,UA,N844UA,460,EWR,CLE,61,404,14,51
2013,4,11,1906,11,2238,-2,VX,N628VA,29,JFK,SFO,351,2586,19,6
2013,10,11,1350,65,1617,37,WN,N931WN,3616,EWR,HOU,190,1411,13,50
2013,1,6,626,-4,1154,14,AA,N3HBAA,413,JFK,SJU,197,1598,6,26
2013,11,17,1733,328,1955,385,WN,N784SW,483,EWR,MDW,148,711,17,33
2013,8,5,1021,-4,1230,5,MQ,N502MQ,3689,LGA,DTW,81,502,10,21
2013,7,2,1300,5,1650,3,UA,N37419,1708,EWR,SJU,207,1608,13,0
2013,3,19,1339,-1,1648,0,B6,N706JB,83,JFK,SEA,339,2422,13,39
2013,5,21,954,-5,1108,-2,EV,N833AS,5711,JFK,IAD,54,228,9,54
2013,2,25,727,-3,1022,-18,AA,N503AA,715,LGA,DFW,213,1389,7,27
2013,7,14,1708,3,1908,30,UA,N15712,1150,EWR,ORD,100,719,17,8
2013,8,14,1940,10,2324,36,B6,N580JB,71,JFK,SLC,267,1990,19,40
2013,4,7,857,-3,1153,-23,DL,N348NB,874,LGA,MIA,151,1096,8,57
2013,10,21,1804,-6,1939,-16,MQ,N537MQ,3526,LGA,CMH,77,479,18,4
2013,5,21,1824,24,1952,17,WN,N226WN,504,EWR,MDW,105,711,18,24
2013,1,15,1737,57,1957,101,EV,N26545,4485,EWR,RDU,95,416,17,37
2013,3,22,609,-1,858,-12,AA,N5EDAA,1895,EWR,MIA,149,1085,6,9
2013,3,18,1308,8,1515,10,9E,N8907A,3867,EWR,CVG,98,569,13,8
2013,3,28,1623,-7,1830,-23,DL,N371NB,1771,JFK,DTW,82,509,16,23
2013,8,18,1735,-10,1909,-16,MQ,N535MQ,3301,LGA,RDU,73,431,17,35
2013,10,29,753,-7,1028,-20,DL,N3754A,1959,JFK,MCO,129,944,7,53
2013,7,13,1024,-6,1319,-26,AA,N332AA,179,JFK,SFO,322,2586,10,24
2013,12,10,1325,15,1635,37,UA,N29129,1641,EWR,MCO,159,937,13,25
2013,11,10,1756,16,2130,12,B6,N804JB,135,JFK,PHX,296,2153,17,56
2013,11,1,1837,17,2130,5,UA,N468UA,604,EWR,FLL,156,1065,18,37
2013,12,16,1706,1,1921,12,US,N171US,894,LGA,CLT,98,544,17,6
2013,1,12,939,19,1118,-7,MQ,N523MQ,4582,LGA,CLT,76,544,9,39
2013,12,1,1247,47,1606,56,AA,N336AA,3,JFK,LAX,340,2475,12,47
2013,10,2,815,-5,1100,-10,B6,N187JB,281,JFK,HOU,190,1428,8,15
2013,5,20,1451,-6,1743,-8,B6,N606JB,151,JFK,MCO,137,944,14,51
2013,12,4,1857,22,2104,6,9E,N932XJ,2911,JFK,CVG,94,589,18,57
2013,5,17,1730,-1,2040,-4,B6,N627JB,359,JFK,BUR,328,2465,17,30
2013,10,6,2100,42,2156,12,9E,N8580A,3885,JFK,BWI,38,184,21,0
2013,9,18,552,-8,726,-23,DL,N361NB,731,LGA,DTW,74,502,5,52
2013,2,12,1541,-4,1643,-20,9E,N8974C,3635,JFK,BWI,38,184,15,41
2013,4,30,1133,-13,1243,-17,EV,N12921,3815,EWR,ORF,50,284,11,33
2013,2,13,1631,-4,1757,-19,UA,N25705,17,EWR,CLE,66,404,16,31
2013,2,24,608,-7,832,12,US,N722US,829,JFK,CLT,96,541,6,8
2013,7,1,1131,80,1423,87,UA,N491UA,528,EWR,TPA,151,997,11,31
2013,1,30,754,-6,906,-2,US,N944UW,2118,LGA,BOS,41,184,7,54
2013,9,25,923,-7,1120,-19,EV,N720EV,5483,LGA,MEM,124,963,9,23
2013,9,17,846,16,1017,22,EV,N14923,5813,EWR,RIC,51,277,8,46
2013,2,4,1449,-3,1643,-12,DL,N946DL,1231,LGA,DTW,94,502,14,49
2013,1,13,1849,-1,2241,1,VX,N621VA,29,JFK,SFO,343,2586,18,49
2013,10,7,806,1,1138,32,DL,N323NB,1109,LGA,TPA,161,1010,8,6
2013,6,6,605,-10,744,-22,US,N108UW,1965,EWR,CLT,79,529,6,5
2013,12,6,1345,-10,1532,-18,MQ,N524MQ,3340,LGA,DTW,84,502,13,45
2013,3,25,2221,161,117,152,B6,N517JB,381,LGA,FLL,157,1076,22,21
2013,1,25,1000,-5,1257,-6,DL,N3746H,1529,JFK,LAS,327,2248,10,0
2013,1,26,1101,92,1536,69,B6,N510JB,215,EWR,SJU,196,1608,11,1
2013,5,26,1628,-1,1847,-6,US,N534UW,17,JFK,PHX,274,2153,16,28
2013,5,3,2024,-6,2135,-15,WN,N958WN,490,EWR,MDW,98,711,20,24
2013,5,15,805,-5,1020,-29,DL,N689DL,1429,JFK,LAS,280,2248,8,5
2013,10,21,1451,-4,1741,-9,AA,N5EYAA,2285,JFK,MCO,139,944,14,51
2013,5,7,1250,71,1415,59,EV,N13202,4625,EWR,RDU,65,416,12,50
2013,8,4,1939,4,2248,-14,DL,N6707A,87,JFK,SLC,287,1990,19,39
2013,9,15,1659,-1,2004,-14,DL,N722TW,95,JFK,LAX,330,2475,16,59
2013,10,19,1407,-8,1550,-15,MQ,N507MQ,3588,LGA,MSP,148,1020,14,7
2013,12,31,602,-3,744,-21,DL,N358NB,2505,EWR,DTW,87,488,6,2
2013,6,26,800,0,952,-27,9E,N605LR,3507,JFK,MSY,149,1182,8,0
2013,9,2,2054,98,2346,92,B6,N624JB,883,JFK,MCO,127,944,20,54
2013,5,28,1541,-4,1926,16,AA,N327AA,133,JFK,LAX,330,2475,15,41
2013,10,9,1615,15,1750,10,9E,N937XJ,3357,LGA,BNA,104,764,16,15
2013,8,7,1318,-7,1610,65,MQ,N722MQ,3493,LGA,CLE,69,419,13,18
2013,1,20,1159,-11,1302,-8,WN,N481WN,477,EWR,BWI,45,169,11,59
2013,3,26,1336,1,1824,-12,UA,N77066,15,EWR,HNL,629,4963,13,36
2013,7,21,2020,-10,2154,-12,9E,N904XJ,3395,JFK,DCA,40,213,20,20
2013,4,30,1958,-2,2218,-27,DL,N917DL,1147,LGA,ATL,105,762,19,58
2013,3,6,1113,44,1254,19,EV,N740EV,5134,EWR,DTW,86,488,11,13
2013,8,15,1157,-3,1458,22,DL,N900DE,1947,LGA,ATL,120,762,11,57
2013,3,2,819,-3,1104,10,EV,N13908,4388,EWR,JAX,144,820,8,19
2013,1,24,1123,-2,1438,-1,B6,N807JB,673,JFK,LAX,355,2475,11,23
2013,3,4,600,0,710,-23,UA,N405UA,379,LGA,ORD,113,733,6,0
2013,9,13,745,-5,1029,-15,UA,N541UA,297,EWR,LAX,317,2454,7,45
2013,7,22,1639,9,2100,75,B6,N559JB,1801,JFK,FLL,154,1069,16,39
2013,10,22,753,-12,1106,-33,9E,N922XJ,3489,LGA,RSW,168,1080,7,53
2013,11,7,1750,25,2058,26,DL,N395DN,1519,EWR,SLC,283,1969,17,50
2013,6,13,653,-2,910,4,US,N601AW,334,EWR,PHX,287,2133,6,53
2013,5,12,1257,-3,1521,2,EV,N197PQ,4898,EWR,ATL,115,746,12,57
2013,3,24,852,-1,1027,-15,UA,N494UA,649,EWR,CLE,72,404,8,52
2013,12,15,2124,-4,2322,1,UA,N801UA,289,EWR,DTW,88,488,21,24
2013,6,10,2036,156,2142,132,WN,N969WN,625,EWR,MDW,104,711,20,36
2013,9,28,2054,1,2239,-34,EV,N14180,4212,EWR,MSY,140,1167,20,54
2013,8,6,1254,-6,1547,-8,VX,N839VA,165,EWR,LAX,328,2454,12,54
2013,10,3,945,-15,1100,-28,UA,N817UA,258,EWR,ORD,109,719,9,45
2013,7,17,1044,-11,1224,-11,MQ,N725MQ,3466,LGA,RDU,67,431,10,44
2013,9,1,1024,-6,1321,-19,VX,N526VA,187,EWR,SFO,339,2565,10,24
2013,1,5,1523,-4,1703,3,EV,N11547,4502,EWR,BNA,139,748,15,23
2013,6,18,1023,-6,1236,-6,EV,N11155,5806,EWR,OMA,171,1134,10,23
2013,3,4,2047,47,2321,17,UA,N411UA,524,EWR,IAH,196,1400,20,47
2013,1,7,2126,-3,2229,-2,EV,N15572,4088,EWR,DCA,39,199,21,26
2013,10,4,1852,-8,2008,-53,9E,N602LR,3433,JFK,PIT,55,340,18,52
2013,4,14,2004,4,2323,-2,VX,N641VA,415,JFK,LAX,354,2475,20,4
2013,9,15,636,-4,904,4,DL,N969DL,27,JFK,ATL,117,760,6,36
2013,2,25,1558,-2,1701,-31,9E,N932XJ,3453,JFK,BOS,35,187,15,58
2013,6,17,1002,2,1255,-10,UA,N12218,1170,EWR,FLL,158,1065,10,2
2013,10,10,755,0,927,-8,MQ,N804MQ,3363,JFK,RDU,71,427,7,55
2013,1,16,1811,-9,2151,1,AA,N3EAAA,119,EWR,LAX,371,2454,18,11
2013,11,14,1251,4,1410,-5,EV,N14542,4682,EWR,PIT,53,319,12,51
2013,7,30,557,-3,829,-22,B6,N509JB,371,LGA,FLL,135,1076,5,57
2013,5,28,1922,77,2222,75,UA,N23707,195,EWR,DFW,178,1372,19,22
2013,9,21,607,-3,854,-1,AA,N3GEAA,1103,LGA,DFW,204,1389,6,7
2013,5,22,1900,15,2225,29,DL,N906DE,2391,JFK,TPA,135,1005,19,0
2013,3,28,725,-5,1011,-29,AA,N522AA,715,LGA,DFW,198,1389,7,25
2013,10,10,1859,102,2035,87,EV,N14143,4411,EWR,MEM,128,946,18,59
2013,11,17,832,37,1006,24,9E,N8412F,2939,JFK,PIT,65,340,8,32
2013,6,5,1947,17,2155,16,9E,N908XJ,3416,JFK,RDU,69,427,19,47
2013,3,12,826,1,1125,-8,B6,N556JB,181,JFK,SAN,326,2446,8,26
2013,5,23,2109,54,34,86,B6,N655JB,43,JFK,MCO,131,944,21,9
2013,6,25,1558,38,1959,72,UA,N12218,1735,EWR,SFO,341,2565,15,58
2013,8,30,1939,-1,2058,-49,9E,N932XJ,3376,JFK,RDU,64,427,19,39
2013,10,2,1535,14,1841,22,UA,N14107,1600,EWR,LAX,334,2454,15,35
2013,9,14,1210,-5,1451,-14,DL,N310NW,1685,LGA,MCO,128,950,12,10
2013,2,6,1625,-5,1818,11,EV,N12163,4702,EWR,GSO,78,445,16,25
2013,3,21,1528,-2,1844,-38,DL,N718TW,1322,JFK,SFO,349,2586,15,28
2013,11,30,1543,-2,1738,-32,MQ,N681MQ,2963,JFK,CVG,95,589,15,43
2013,9,18,858,-2,1159,-5,DL,N727TW,120,JFK,LAX,319,2475,8,58
2013,7,4,1258,-2,1528,-27,VX,N637VA,411,JFK,LAX,304,2475,12,58
2013,12,29,1935,5,2029,-22,UA,N76514,1047,EWR,BOS,31,200,19,35
2013,3,13,1600,-5,1917,-22,DL,N938DL,1508,JFK,RSW,170,1074,16,0
2013,12,17,716,16,1031,6,VX,N624VA,399,JFK,LAX,335,2475,7,16
2013,7,22,722,32,827,19,EV,N16919,5811,EWR,BUF,46,282,7,22
2013,1,19,747,7,925,-6,EV,N22909,4459,EWR,STL,137,872,7,47
2013,12,6,1803,3,2005,23,UA,N461UA,691,LGA,ORD,124,733,18,3
2013,10,5,2134,4,2332,-27,B6,N763JB,97,JFK,DEN,218,1626,21,34
2013,5,30,750,-10,941,-44,UA,N524UA,561,LGA,DEN,202,1620,7,50
2013,3,19,1850,-5,2023,-28,9E,N926XJ,3374,JFK,PIT,69,340,18,50
2013,11,19,800,-3,1057,-9,UA,N830UA,450,EWR,DFW,201,1372,8,0
2013,7,5,1433,2,1714,-14,UA,N420UA,322,LGA,IAH,196,1416,14,33
2013,3,17,1527,-8,1825,-25,AA,N3HKAA,763,LGA,DFW,214,1389,15,27
2013,9,8,1815,-5,2008,-33,9E,N8577D,4245,JFK,CHS,87,636,18,15
2013,10,22,1933,-7,2112,-13,MQ,N829MQ,3374,JFK,RDU,75,427,19,33
2013,2,17,621,-9,902,-24,B6,N524JB,983,LGA,TPA,143,1010,6,21
2013,5,5,1805,0,2119,-9,B6,N561JB,217,JFK,LGB,327,2465,18,5
2013,7,5,1754,-6,2056,-6,B6,N608JB,359,JFK,BUR,322,2465,17,54
2013,5,30,1604,4,1948,-3,DL,N6712B,2065,JFK,SFO,356,2586,16,4
2013,8,16,1734,4,1927,-24,F9,N211FR,837,LGA,DEN,209,1620,17,34
2013,9,2,1019,-10,1206,-23,9E,N8541D,3660,LGA,CMH,77,479,10,19
2013,4,30,1103,-12,1259,-6,MQ,N722MQ,4485,LGA,CMH,72,479,11,3
2013,10,14,1310,10,1428,-2,UA,N17139,1734,EWR,ORD,111,719,13,10
2013,3,18,1814,49,2135,59,DL,N357NW,1185,EWR,SLC,277,1969,18,14
2013,1,31,2139,59,53,68,B6,N267JB,629,JFK,HOU,225,1428,21,39
2013,3,21,1627,-6,1755,-15,EV,N15555,3839,EWR,GSO,73,445,16,27
2013,9,12,1213,-2,1614,65,DL,N366NW,1685,LGA,MCO,124,950,12,13
2013,2,25,817,1,1125,-10,UA,N57852,1223,EWR,LAX,335,2454,8,17
2013,3,27,749,-6,944,-23,9E,N8836A,3879,EWR,CVG,97,569,7,49
2013,6,3,1859,4,2221,6,VX,N639VA,29,JFK,SFO,335,2586,18,59
2013,12,18,2048,10,2239,-20,9E,N8698A,3681,LGA,GSP,91,610,20,48
2013,6,11,949,-11,1100,-33,UA,N821UA,544,LGA,ORD,104,733,9,49
2013,11,10,931,-5,1047,-5,B6,N346JB,116,JFK,SYR,50,209,9,31
2013,6,7,1607,12,1805,0,EV,N12195,4328,EWR,MSY,163,1167,16,7
2013,7,23,1337,43,1528,87,B6,N334JB,1318,JFK,BOS,51,187,13,37
2013,3,13,1648,43,1939,28,B6,N547JB,157,JFK,MCO,150,944,16,48
2013,1,11,1025,0,1114,-17,B6,N644JB,1026,JFK,BOS,32,187,10,25
2013,10,26,635,-5,948,2,UA,N577UA,421,EWR,SFO,353,2565,6,35
2013,7,23,2049,109,6,116,DL,N3734B,2159,JFK,MCO,124,944,20,49
2013,11,24,2100,20,2257,-3,9E,N8936A,4033,LGA,TYS,102,647,21,0
2013,2,9,1512,12,1628,-2,WN,N905WN,577,LGA,MKE,117,738,15,12
2013,4,23,805,-5,1101,6,DL,N6715C,1429,JFK,LAS,317,2248,8,5
2013,3,19,1611,121,1929,146,B6,N655JB,1161,LGA,PBI,157,1035,16,11
2013,7,30,1438,-2,1627,-16,DL,N346NB,1231,LGA,DTW,78,502,14,38
2013,1,9,1634,-6,1810,-6,EV,N11544,4485,EWR,RDU,71,416,16,34
2013,3,14,2313,18,12,15,B6,N639JB,1018,JFK,BOS,37,187,23,13
2013,8,14,743,3,930,21,UA,N408UA,759,EWR,ORD,112,719,7,43
2013,6,26,1737,2,2058,28,AA,N3DBAA,1901,JFK,IAH,188,1417,17,37
2013,6,23,1233,3,1552,-6,DL,N979DL,1455,LGA,MIA,167,1096,12,33
2013,8,7,1323,9,1615,-5,B6,N705JB,1639,LGA,RSW,150,1080,13,23
2013,5,2,2123,-1,2233,-1,EV,N16981,3807,EWR,PVD,36,160,21,23
2013,5,27,1234,-1,1540,0,DL,N3735D,1375,JFK,SLC,275,1990,12,34
2013,8,26,1751,-8,2011,-47,UA,N596UA,535,JFK,LAX,291,2475,17,51
2013,4,3,2052,-8,2157,-13,US,N947UW,2144,LGA,BOS,43,184,20,52
2013,2,21,1228,12,1559,4,UA,N76504,1227,EWR,PHX,313,2133,12,28
2013,5,17,1100,-5,1420,2,DL,N919DL,930,LGA,FLL,137,1076,11,0
2013,4,21,1603,8,1810,-5,WN,N457WN,659,EWR,DEN,223,1605,16,3
2013,7,9,2022,120,2328,93,UA,N75428,1141,EWR,SFO,331,2565,20,22
2013,2,2,1251,-9,1437,-13,MQ,N722MQ,4426,LGA,CMH,82,479,12,51
2013,4,6,1118,-2,1306,4,EV,N755EV,5273,LGA,PIT,60,335,11,18
2013,8,14,1943,13,2308,36,DL,N912DE,1435,LGA,TPA,146,1010,19,43
2013,8,8,957,2,1315,25,AA,N501AA,731,LGA,DFW,188,1389,9,57
2013,1,24,1258,-1,1439,3,UA,N33103,1249,EWR,ORD,126,719,12,58
2013,2,1,1506,0,1826,7,UA,N13113,54,EWR,LAX,353,2454,15,6
2013,12,15,1354,-6,1456,-19,US,N703UW,2183,LGA,DCA,43,214,13,54
2013,4,12,1544,-1,1910,0,AA,N327AA,133,JFK,LAX,328,2475,15,44
2013,12,22,1423,43,1745,30,WN,N769SW,1835,EWR,PHX,304,2133,14,23
2013,3,16,1214,29,1500,10,DL,N377NW,1174,LGA,PBI,148,1035,12,14
2013,10,21,1656,-9,1805,-23,B6,N247JB,408,JFK,PWM,46,273,16,56
2013,2,18,1202,-5,1502,-1,UA,N27733,1461,EWR,IAH,222,1400,12,2
2013,11,17,2231,39,14,32,EV,N16954,4672,EWR,STL,143,872,22,31
2013,5,5,1759,-1,1951,-34,MQ,N720MQ,4413,LGA,XNA,150,1147,17,59
2013,12,9,902,2,1201,-5,B6,N659JB,1701,JFK,FLL,159,1069,9,2
2013,2,3,1546,-2,1805,-25,DL,N3762Y,95,JFK,ATL,113,760,15,46
2013,2,16,1722,-3,2004,-36,AA,N371AA,145,JFK,SAN,323,2446,17,22
2013,2,9,1504,94,1830,105,AA,N496AA,753,LGA,DFW,214,1389,15,4
2013,1,12,1022,-8,1308,-37,AA,N329AA,415,JFK,MIA,140,1089,10,22
2013,10,20,856,-4,1207,9,B6,N635JB,795,JFK,AUS,231,1521,8,56
2013,12,1,1257,-3,1605,-10,B6,N779JB,1023,JFK,LAX,339,2475,12,57
2013,4,26,1909,99,2152,89,B6,N527JB,547,EWR,PBI,128,1023,19,9
2013,11,8,2010,10,2244,5,DL,N919DL,1147,LGA,ATL,112,762,20,10
2013,11,10,1742,2,2054,19,AA,N3FCAA,67,JFK,SAN,330,2446,17,42
2013,6,28,1005,0,1112,-8,MQ,N3AEMQ,3611,EWR,ORD,104,719,10,5
2013,4,5,629,-9,935,-16,UA,N506UA,387,EWR,LAX,336,2454,6,29
2013,4,11,2301,6,30,19,B6,N348JB,30,JFK,ROC,48,264,23,1
2013,4,22,1338,21,1423,10,EV,N11539,5670,EWR,BDL,25,116,13,38
2013,6,17,1237,-8,1334,-21,AA,N3DNAA,1850,JFK,BOS,38,187,12,37
2013,4,6,1828,-2,2143,-17,AA,N3AYAA,119,EWR,LAX,346,2454,18,28
2013,1,18,810,10,911,-6,EV,N13956,4392,EWR,SYR,45,195,8,10
2013,1,20,1509,-6,1712,12,MQ,N612MQ,4333,JFK,PIT,76,340,15,9
2013,2,3,1531,-9,1733,-10,9E,N909XJ,3523,JFK,ORD,127,740,15,31
2013,4,18,715,-10,1035,90,AA,N4YHAA,305,LGA,ORD,122,733,7,15
2013,5,8,1610,15,1702,-25,UA,N408UA,597,EWR,ORD,93,719,16,10
2013,12,13,1300,-10,1429,-2,EV,N15986,5797,EWR,RIC,63,277,13,0
2013,4,21,1350,5,1508,3,WN,N743SW,2226,LGA,MDW,116,725,13,50
2013,1,23,1750,5,2119,-1,AA,N329AA,177,JFK,SFO,368,2586,17,50
2013,11,5,1022,-8,1229,-19,DL,N341NB,2343,EWR,ATL,108,746,10,22
2013,6,23,1657,-2,1906,-13,DL,N315NB,2042,EWR,ATL,106,746,16,57
2013,8,23,2013,2,2257,3,UA,N87527,1152,EWR,IAH,177,1400,20,13
2013,12,1,1206,-9,1458,13,MQ,N512MQ,3670,LGA,ATL,115,762,12,6
2013,8,21,1938,-2,2124,-23,9E,N903XJ,3376,JFK,RDU,66,427,19,38
2013,9,21,1117,17,1223,5,US,N945UW,2177,LGA,DCA,43,214,11,17
2013,1,14,555,-5,827,-10,DL,N692DL,461,LGA,ATL,122,762,5,55
2013,5,8,1623,103,1911,89,DL,N314US,1902,LGA,PBI,141,1035,16,23
2013,6,6,1941,-4,2117,-8,AA,N4XCAA,361,LGA,ORD,122,733,19,41
2013,5,2,1559,-1,1903,-12,DL,N624AG,1461,JFK,LAX,312,2475,15,59
2013,7,13,1429,0,1817,-13,B6,N618JB,703,JFK,SJU,199,1598,14,29
2013,2,23,548,-12,651,-17,B6,N198JB,380,EWR,BOS,43,200,5,48
2013,5,20,1422,2,1744,17,UA,N87513,1164,EWR,FLL,171,1065,14,22
2013,11,10,810,-5,1122,-23,UA,N576UA,391,EWR,PHX,293,2133,8,10
2013,4,28,1807,1,1919,-16,B6,N309JB,1016,JFK,BOS,40,187,18,7
2013,3,5,1010,-5,1158,-18,US,N769US,1427,JFK,CLT,85,541,10,10
2013,3,29,826,-4,1007,-18,AA,N558AA,1855,LGA,STL,128,888,8,26
2013,12,20,1019,19,1336,-1,UA,N15712,1263,EWR,SFO,356,2565,10,19
2013,2,19,1516,24,1712,17,DL,N344NB,1231,LGA,DTW,85,502,15,16
2013,9,23,1126,-3,1347,-13,B6,N760JB,1211,JFK,LAS,296,2248,11,26
2013,1,15,1957,-3,2246,-43,VX,N635VA,415,JFK,LAX,323,2475,19,57
2013,8,15,620,-10,818,-13,EV,N14562,4150,EWR,CVG,91,569,6,20
2013,6,13,1101,41,1245,39,US,N108UW,1501,EWR,CLT,77,529,11,1
2013,9,8,2133,148,2258,118,9E,N602LR,3433,JFK,PIT,61,340,21,33
2013,3,4,827,-2,1044,-19,B6,N203JB,611,JFK,JAX,112,828,8,27
2013,10,12,2133,-7,2241,-14,MQ,N806MQ,3621,JFK,DCA,40,213,21,33
2013,12,19,1826,11,2131,-4,AA,N3GGAA,1611,LGA,MIA,155,1096,18,26
2013,11,27,728,53,910,58,EV,N13124,4424,EWR,RDU,80,416,7,28
2013,7,28,934,-11,1242,-23,AA,N3CUAA,1871,LGA,MIA,160,1096,9,34
2013,6,8,833,53,1053,49,B6,N304JB,611,JFK,JAX,118,828,8,33
2013,9,7,1632,-4,1805,-9,EV,N16571,4702,EWR,GSO,62,445,16,32
2013,11,10,1908,-2,2206,-3,DL,N903DE,2159,JFK,MCO,134,944,19,8
2013,11,29,1258,-2,1358,-16,B6,N318JB,34,JFK,BTV,49,266,12,58
2013,2,23,757,-3,1051,-25,B6,N558JB,553,EWR,RSW,157,1068,7,57
2013,5,18,724,-1,858,-7,AA,N522AA,305,LGA,ORD,110,733,7,24
2013,4,23,917,-8,1125,15,AA,N515AA,1855,LGA,STL,137,888,9,17
2013,11,22,1216,1,1501,16,MQ,N539MQ,3670,LGA,ATL,125,762,12,16
2013,6,16,1655,0,2007,2,VX,N635VA,413,JFK,LAX,336,2475,16,55
